1,14.30000,1.92000,2.72000,20.00000,120.00000,2.80000,3.14000,0.33000,1.97000,6.20000,1.07000,2.65000,1280.00000
1,13.83000,1.57000,2.62000,20.00000,115.00000,2.95000,3.40000,0.40000,1.72000,6.60000,1.13000,2.57000,1130.00000
1,14.19000,1.59000,2.48000,16.50000,108.00000,3.30000,3.93000,0.32000,1.86000,8.70000,1.23000,2.82000,1680.00000
1,13.64000,3.10000,2.56000,15.20000,116.00000,2.70000,3.03000,0.17000,1.66000,5.10000,0.96000,3.36000,845.00000
1,14.06000,1.63000,2.28000,16.00000,126.00000,3.00000,3.17000,0.24000,2.10000,5.65000,1.09000,3.71000,780.00000
1,12.93000,3.80000,2.65000,18.60000,102.00000,2.41000,2.41000,0.25000,1.98000,4.50000,1.03000,3.52000,770.00000
1,13.71000,1.86000,2.36000,16.60000,101.00000,2.61000,2.88000,0.27000,1.69000,3.80000,1.11000,4.00000,1035.00000
1,12.85000,1.60000,2.52000,17.80000,95.00000,2.48000,2.37000,0.26000,1.46000,3.93000,1.09000,3.63000,1015.00000
1,13.50000,1.81000,2.61000,20.00000,96.00000,2.53000,2.61000,0.28000,1.66000,3.52000,1.12000,3.82000,845.00000
1,13.05000,2.05000,3.22000,25.00000,124.00000,2.63000,2.68000,0.47000,1.92000,3.58000,1.13000,3.20000,830.00000
1,13.39000,1.77000,2.62000,16.10000,93.00000,2.85000,2.94000,0.34000,1.45000,4.80000,0.92000,3.22000,1195.00000
1,13.30000,1.72000,2.14000,17.00000,94.00000,2.40000,2.19000,0.27000,1.35000,3.95000,1.02000,2.77000,1285.00000
1,13.87000,1.90000,2.80000,19.40000,107.00000,2.95000,2.97000,0.37000,1.76000,4.50000,1.25000,3.40000,915.00000
1,14.02000,1.68000,2.21000,16.00000,96.00000,2.65000,2.33000,0.26000,1.98000,4.70000,1.04000,3.59000,1035.00000
1,13.73000,1.50000,2.70000,22.50000,101.00000,3.00000,3.25000,0.29000,2.38000,5.70000,1.19000,2.71000,1285.00000
1,13.58000,1.66000,2.36000,19.10000,106.00000,2.86000,3.19000,0.22000,1.95000,6.90000,1.09000,2.88000,1515.00000
1,13.68000,1.83000,2.36000,17.20000,104.00000,2.42000,2.69000,0.42000,1.97000,3.84000,1.23000,2.87000,990.00000
1,13.76000,1.53000,2.70000,19.50000,132.00000,2.95000,2.74000,0.50000,1.35000,5.40000,1.25000,3.00000,1235.00000
1,13.51000,1.80000,2.65000,19.00000,110.00000,2.35000,2.53000,0.29000,1.54000,4.20000,1.10000,2.87000,1095.00000
1,13.48000,1.81000,2.41000,20.50000,100.00000,2.70000,2.98000,0.26000,1.86000,5.10000,1.04000,3.47000,920.00000
1,13.28000,1.64000,2.84000,15.50000,110.00000,2.60000,2.68000,0.34000,1.36000,4.60000,1.09000,2.78000,880.00000
1,13.05000,1.65000,2.55000,18.00000,98.00000,2.45000,2.43000,0.29000,1.44000,4.25000,1.12000,2.51000,1105.00000
1,13.07000,1.50000,2.10000,15.50000,98.00000,2.40000,2.64000,0.28000,1.37000,3.70000,1.18000,2.69000,1020.00000
1,14.22000,3.99000,2.51000,13.20000,128.00000,3.00000,3.04000,0.20000,2.08000,5.10000,0.89000,3.53000,760.00000
1,13.56000,1.71000,2.31000,16.20000,117.00000,3.15000,3.29000,0.34000,2.34000,6.13000,0.95000,3.38000,795.00000
1,13.41000,3.84000,2.12000,18.80000,90.00000,2.45000,2.68000,0.27000,1.48000,4.28000,0.91000,3.00000,1035.00000
1,13.88000,1.89000,2.59000,15.00000,101.00000,3.25000,3.56000,0.17000,1.70000,5.43000,0.88000,3.56000,1095.00000
1,13.24000,3.98000,2.29000,17.50000,103.00000,2.64000,2.63000,0.32000,1.66000,4.36000,0.82000,3.00000,680.00000
1,13.05000,1.77000,2.10000,17.00000,107.00000,3.00000,3.00000,0.28000,2.03000,5.04000,0.88000,3.35000,885.00000
1,14.21000,4.04000,2.44000,18.90000,111.00000,2.85000,2.65000,0.30000,1.25000,5.24000,0.87000,3.33000,1080.00000
1,14.38000,3.59000,2.28000,16.00000,102.00000,3.25000,3.17000,0.27000,2.19000,4.90000,1.04000,3.44000,1065.00000
1,13.90000,1.68000,2.12000,16.00000,101.00000,3.10000,3.39000,0.21000,2.14000,6.10000,0.91000,3.33000,985.00000
1,14.10000,2.02000,2.40000,18.80000,103.00000,2.75000,2.92000,0.32000,2.38000,6.20000,1.07000,2.75000,1060.00000
1,13.94000,1.73000,2.27000,17.40000,108.00000,2.88000,3.54000,0.32000,2.08000,8.90000,1.12000,3.10000,1260.00000
1,13.05000,1.73000,2.04000,12.40000,92.00000,2.72000,3.27000,0.17000,2.91000,7.20000,1.12000,2.91000,1150.00000
1,13.83000,1.65000,2.60000,17.20000,94.00000,2.45000,2.99000,0.22000,2.29000,5.60000,1.24000,3.37000,1265.00000
1,13.82000,1.75000,2.42000,14.00000,111.00000,3.88000,3.74000,0.32000,1.87000,7.05000,1.01000,3.26000,1190.00000
1,13.77000,1.90000,2.68000,17.10000,115.00000,3.00000,2.79000,0.39000,1.68000,6.30000,1.13000,2.93000,1375.00000
1,13.74000,1.67000,2.25000,16.40000,118.00000,2.60000,2.90000,0.21000,1.62000,5.85000,0.92000,3.20000,1060.00000
1,13.56000,1.73000,2.46000,20.50000,116.00000,2.96000,2.78000,0.20000,2.45000,6.25000,0.98000,3.03000,1120.00000
1,14.22000,1.70000,2.30000,16.30000,118.00000,3.20000,3.00000,0.26000,2.03000,6.38000,0.94000,3.31000,970.00000
1,13.29000,1.97000,2.68000,16.80000,102.00000,3.00000,3.23000,0.31000,1.66000,6.00000,1.07000,2.84000,1270.00000
1,13.72000,1.43000,2.50000,16.70000,108.00000,3.40000,3.67000,0.19000,2.04000,6.80000,0.89000,2.87000,1285.00000
2,12.37000,0.94000,1.36000,10.60000,88.00000,1.98000,0.57000,0.28000,0.42000,1.95000,1.05000,1.82000,520.00000
2,12.33000,1.10000,2.28000,16.00000,101.00000,2.05000,1.09000,0.63000,0.41000,3.27000,1.25000,1.67000,680.00000
2,12.64000,1.36000,2.02000,16.80000,100.00000,2.02000,1.41000,0.53000,0.62000,5.75000,0.98000,1.59000,450.00000
2,13.67000,1.25000,1.92000,18.00000,94.00000,2.10000,1.79000,0.32000,0.73000,3.80000,1.23000,2.46000,630.00000
2,12.37000,1.13000,2.16000,19.00000,87.00000,3.50000,3.10000,0.19000,1.87000,4.45000,1.22000,2.87000,420.00000
2,12.17000,1.45000,2.53000,19.00000,104.00000,1.89000,1.75000,0.45000,1.03000,2.95000,1.45000,2.23000,355.00000
2,12.37000,1.21000,2.56000,18.10000,98.00000,2.42000,2.65000,0.37000,2.08000,4.60000,1.19000,2.30000,678.00000
2,13.11000,1.01000,1.70000,15.00000,78.00000,2.98000,3.18000,0.26000,2.28000,5.30000,1.12000,3.18000,502.00000
2,12.37000,1.17000,1.92000,19.60000,78.00000,2.11000,2.00000,0.27000,1.04000,4.68000,1.12000,3.48000,510.00000
2,13.34000,0.94000,2.36000,17.00000,110.00000,2.53000,1.30000,0.55000,0.42000,3.17000,1.02000,1.93000,750.00000
2,12.21000,1.19000,1.75000,16.80000,151.00000,1.85000,1.28000,0.14000,2.50000,2.85000,1.28000,3.07000,718.00000
2,12.29000,1.61000,2.21000,20.40000,103.00000,1.10000,1.02000,0.37000,1.46000,3.05000,0.90600,1.82000,870.00000
2,13.86000,1.51000,2.67000,25.00000,86.00000,2.95000,2.86000,0.21000,1.87000,3.38000,1.36000,3.16000,410.00000
2,13.49000,1.66000,2.24000,24.00000,87.00000,1.88000,1.84000,0.27000,1.03000,3.74000,0.98000,2.78000,472.00000
2,12.99000,1.67000,2.60000,30.00000,139.00000,3.30000,2.89000,0.21000,1.96000,3.35000,1.31000,3.50000,985.00000
2,11.96000,1.09000,2.30000,21.00000,101.00000,3.38000,2.14000,0.13000,1.65000,3.21000,0.99000,3.13000,886.00000
2,11.66000,1.88000,1.92000,16.00000,97.00000,1.61000,1.57000,0.34000,1.15000,3.80000,1.23000,2.14000,428.00000
2,13.03000,0.90000,1.71000,16.00000,86.00000,1.95000,2.03000,0.24000,1.46000,4.60000,1.19000,2.48000,392.00000
2,11.84000,2.89000,2.23000,18.00000,112.00000,1.72000,1.32000,0.43000,0.95000,2.65000,0.96000,2.52000,500.00000
2,12.33000,0.99000,1.95000,14.80000,136.00000,1.90000,1.85000,0.35000,2.76000,3.40000,1.06000,2.31000,750.00000
2,12.70000,3.87000,2.40000,23.00000,101.00000,2.83000,2.55000,0.43000,1.95000,2.57000,1.19000,3.13000,463.00000
2,12.00000,0.92000,2.00000,19.00000,86.00000,2.42000,2.26000,0.30000,1.43000,2.50000,1.38000,3.12000,278.00000
2,12.72000,1.81000,2.20000,18.80000,86.00000,2.20000,2.53000,0.26000,1.77000,3.90000,1.16000,3.14000,714.00000
2,12.08000,1.13000,2.51000,24.00000,78.00000,2.00000,1.58000,0.40000,1.40000,2.20000,1.31000,2.72000,630.00000
2,13.05000,3.86000,2.32000,22.50000,85.00000,1.65000,1.59000,0.61000,1.62000,4.80000,0.84000,2.01000,515.00000
2,11.84000,0.89000,2.58000,18.00000,94.00000,2.20000,2.21000,0.22000,2.35000,3.05000,0.79000,3.08000,520.00000
2,12.67000,0.98000,2.24000,18.00000,99.00000,2.20000,1.94000,0.30000,1.46000,2.62000,1.23000,3.16000,450.00000
2,12.16000,1.61000,2.31000,22.80000,90.00000,1.78000,1.69000,0.43000,1.56000,2.45000,1.33000,2.26000,495.00000
2,11.65000,1.67000,2.62000,26.00000,88.00000,1.92000,1.61000,0.40000,1.34000,2.60000,1.36000,3.21000,562.00000
2,11.64000,2.06000,2.46000,21.60000,84.00000,1.95000,1.69000,0.48000,1.35000,2.80000,1.00000,2.75000,680.00000
2,12.08000,1.33000,2.30000,23.60000,70.00000,2.20000,1.59000,0.42000,1.38000,1.74000,1.07000,3.21000,625.00000
2,12.08000,1.83000,2.32000,18.50000,81.00000,1.60000,1.50000,0.52000,1.64000,2.40000,1.08000,2.27000,480.00000
2,12.00000,1.51000,2.42000,22.00000,86.00000,1.45000,1.25000,0.50000,1.63000,3.60000,1.05000,2.65000,450.00000
2,12.69000,1.53000,2.26000,20.70000,80.00000,1.38000,1.46000,0.58000,1.62000,3.05000,0.96000,2.06000,495.00000
2,12.29000,2.83000,2.22000,18.00000,88.00000,2.45000,2.25000,0.25000,1.99000,2.15000,1.15000,3.30000,290.00000
2,11.62000,1.99000,2.28000,18.00000,98.00000,3.02000,2.26000,0.17000,1.35000,3.25000,1.16000,2.96000,345.00000
2,12.47000,1.52000,2.20000,19.00000,162.00000,2.50000,2.27000,0.32000,3.28000,2.60000,1.16000,2.63000,937.00000
2,11.81000,2.12000,2.74000,21.50000,134.00000,1.60000,0.99000,0.14000,1.56000,2.50000,0.95000,2.26000,625.00000
2,12.29000,1.41000,1.98000,16.00000,85.00000,2.55000,2.50000,0.29000,1.77000,2.90000,1.23000,2.74000,428.00000
2,12.37000,1.07000,2.10000,18.50000,88.00000,3.52000,3.75000,0.24000,1.95000,4.50000,1.04000,2.77000,660.00000
2,12.29000,3.17000,2.21000,18.00000,88.00000,2.85000,2.99000,0.45000,2.81000,2.30000,1.42000,2.83000,406.00000
2,12.08000,2.08000,1.70000,17.50000,97.00000,2.23000,2.17000,0.26000,1.40000,3.30000,1.27000,2.96000,710.00000
2,12.60000,1.34000,1.90000,18.50000,88.00000,1.45000,1.36000,0.29000,1.35000,2.45000,1.04000,2.77000,562.00000
2,12.34000,2.45000,2.46000,21.00000,98.00000,2.56000,2.11000,0.34000,1.31000,2.80000,0.80000,3.38000,438.00000
2,11.82000,1.72000,1.88000,19.50000,86.00000,2.50000,1.64000,0.37000,1.42000,2.06000,0.94000,2.44000,415.00000
2,12.51000,1.73000,1.98000,20.50000,85.00000,2.20000,1.92000,0.32000,1.48000,2.94000,1.04000,3.57000,672.00000
2,12.42000,2.55000,2.27000,22.00000,90.00000,1.68000,1.84000,0.66000,1.42000,2.70000,0.86000,3.30000,315.00000
2,12.25000,1.73000,2.12000,19.00000,80.00000,1.65000,2.03000,0.37000,1.63000,3.40000,1.00000,3.17000,510.00000
2,12.72000,1.75000,2.28000,22.50000,84.00000,1.38000,1.76000,0.48000,1.63000,3.30000,0.88000,2.42000,488.00000
2,12.22000,1.29000,1.94000,19.00000,92.00000,2.36000,2.04000,0.39000,2.08000,2.70000,0.86000,3.02000,312.00000
2,11.61000,1.35000,2.70000,20.00000,94.00000,2.74000,2.92000,0.29000,2.49000,2.65000,0.96000,3.26000,680.00000
2,11.46000,3.74000,1.82000,19.50000,107.00000,3.18000,2.58000,0.24000,3.58000,2.90000,0.75000,2.81000,562.00000
2,12.52000,2.43000,2.17000,21.00000,88.00000,2.55000,2.27000,0.26000,1.22000,2.00000,0.90000,2.78000,325.00000
2,11.76000,2.68000,2.92000,20.00000,103.00000,1.75000,2.03000,0.60000,1.05000,3.80000,1.23000,2.50000,607.00000
2,11.41000,0.74000,2.50000,21.00000,88.00000,2.48000,2.01000,0.42000,1.44000,3.08000,1.10000,2.31000,434.00000
2,12.08000,1.39000,2.50000,22.50000,84.00000,2.56000,2.29000,0.43000,1.04000,2.90000,0.93000,3.19000,385.00000
2,11.03000,1.51000,2.20000,21.50000,85.00000,2.46000,2.17000,0.52000,2.01000,1.90000,1.71000,2.87000,407.00000
2,11.82000,1.47000,1.99000,20.80000,86.00000,1.98000,1.60000,0.30000,1.53000,1.95000,0.95000,3.33000,495.00000
2,12.42000,1.61000,2.19000,22.50000,108.00000,2.00000,2.09000,0.34000,1.61000,2.06000,1.06000,2.96000,345.00000
2,12.77000,3.43000,1.98000,16.00000,80.00000,1.63000,1.25000,0.43000,0.83000,3.40000,0.70000,2.12000,372.00000
2,12.00000,3.43000,2.00000,19.00000,87.00000,2.00000,1.64000,0.37000,1.87000,1.28000,0.93000,3.05000,564.00000
2,11.45000,2.40000,2.42000,20.00000,96.00000,2.90000,2.79000,0.32000,1.83000,3.25000,0.80000,3.39000,625.00000
2,11.56000,2.05000,3.23000,28.50000,119.00000,3.18000,5.08000,0.47000,1.87000,6.00000,0.93000,3.69000,465.00000
2,12.42000,4.43000,2.73000,26.50000,102.00000,2.20000,2.13000,0.43000,1.71000,2.08000,0.92000,3.12000,365.00000
2,13.05000,5.80000,2.13000,21.50000,86.00000,2.62000,2.65000,0.30000,2.01000,2.60000,0.73000,3.10000,380.00000
2,11.87000,4.31000,2.39000,21.00000,82.00000,2.86000,3.03000,0.21000,2.91000,2.80000,0.75000,3.64000,380.00000
2,12.07000,2.16000,2.17000,21.00000,85.00000,2.60000,2.65000,0.37000,1.35000,2.76000,0.86000,3.28000,378.00000
2,12.43000,1.53000,2.29000,21.50000,86.00000,2.74000,3.15000,0.39000,1.77000,3.94000,0.69000,2.84000,352.00000
2,11.79000,2.13000,2.78000,28.50000,92.00000,2.13000,2.24000,0.58000,1.76000,3.00000,0.97000,2.44000,466.00000
2,12.37000,1.63000,2.30000,24.50000,88.00000,2.22000,2.45000,0.40000,1.90000,2.12000,0.89000,2.78000,342.00000
2,12.04000,4.30000,2.38000,22.00000,80.00000,2.10000,1.75000,0.42000,1.35000,2.60000,0.79000,2.57000,580.00000
3,12.86000,1.35000,2.32000,18.00000,122.00000,1.51000,1.25000,0.21000,0.94000,4.10000,0.76000,1.29000,630.00000
3,12.88000,2.99000,2.40000,20.00000,104.00000,1.30000,1.22000,0.24000,0.83000,5.40000,0.74000,1.42000,530.00000
3,12.81000,2.31000,2.40000,24.00000,98.00000,1.15000,1.09000,0.27000,0.83000,5.70000,0.66000,1.36000,560.00000
3,12.70000,3.55000,2.36000,21.50000,106.00000,1.70000,1.20000,0.17000,0.84000,5.00000,0.78000,1.29000,600.00000
3,12.51000,1.24000,2.25000,17.50000,85.00000,2.00000,0.58000,0.60000,1.25000,5.45000,0.75000,1.51000,650.00000
3,12.60000,2.46000,2.20000,18.50000,94.00000,1.62000,0.66000,0.63000,0.94000,7.10000,0.73000,1.58000,695.00000
3,12.25000,4.72000,2.54000,21.00000,89.00000,1.38000,0.47000,0.53000,0.80000,3.85000,0.75000,1.27000,720.00000
3,12.53000,5.51000,2.64000,25.00000,96.00000,1.79000,0.60000,0.63000,1.10000,5.00000,0.82000,1.69000,515.00000
3,13.49000,3.59000,2.19000,19.50000,88.00000,1.62000,0.48000,0.58000,0.88000,5.70000,0.81000,1.82000,580.00000
3,12.84000,2.96000,2.61000,24.00000,101.00000,2.32000,0.60000,0.53000,0.81000,4.92000,0.89000,2.15000,590.00000
3,12.93000,2.81000,2.70000,21.00000,96.00000,1.54000,0.50000,0.53000,0.75000,4.60000,0.77000,2.31000,600.00000
3,13.36000,2.56000,2.35000,20.00000,89.00000,1.40000,0.50000,0.37000,0.64000,5.60000,0.70000,2.47000,780.00000
3,13.52000,3.17000,2.72000,23.50000,97.00000,1.55000,0.52000,0.50000,0.55000,4.35000,0.89000,2.06000,520.00000
3,13.62000,4.95000,2.35000,20.00000,92.00000,2.00000,0.80000,0.47000,1.02000,4.40000,0.91000,2.05000,550.00000
3,12.25000,3.88000,2.20000,18.50000,112.00000,1.38000,0.78000,0.29000,1.14000,8.21000,0.65000,2.00000,855.00000
3,13.16000,3.57000,2.15000,21.00000,102.00000,1.50000,0.55000,0.43000,1.30000,4.00000,0.60000,1.68000,830.00000
3,13.88000,5.04000,2.23000,20.00000,80.00000,0.98000,0.34000,0.40000,0.68000,4.90000,0.58000,1.33000,415.00000
3,12.87000,4.61000,2.48000,21.50000,86.00000,1.70000,0.65000,0.47000,0.86000,7.65000,0.54000,1.86000,625.00000
3,13.32000,3.24000,2.38000,21.50000,92.00000,1.93000,0.76000,0.45000,1.25000,8.42000,0.55000,1.62000,650.00000
3,13.08000,3.90000,2.36000,21.50000,113.00000,1.41000,1.39000,0.34000,1.14000,9.40000,0.57000,1.33000,550.00000
3,13.50000,3.12000,2.62000,24.00000,123.00000,1.40000,1.57000,0.22000,1.25000,8.60000,0.59000,1.30000,500.00000
3,12.79000,2.67000,2.48000,22.00000,112.00000,1.48000,1.36000,0.24000,1.26000,10.80000,0.48000,1.47000,480.00000
3,13.11000,1.90000,2.75000,25.50000,116.00000,2.20000,1.28000,0.26000,1.56000,7.10000,0.61000,1.33000,425.00000
3,13.23000,3.30000,2.28000,18.50000,98.00000,1.80000,0.83000,0.61000,1.87000,10.52000,0.56000,1.51000,675.00000
3,12.58000,1.29000,2.10000,20.00000,103.00000,1.48000,0.58000,0.53000,1.40000,7.60000,0.58000,1.55000,640.00000
3,13.17000,5.19000,2.32000,22.00000,93.00000,1.74000,0.63000,0.61000,1.55000,7.90000,0.60000,1.48000,725.00000
3,13.84000,4.12000,2.38000,19.50000,89.00000,1.80000,0.83000,0.48000,1.56000,9.01000,0.57000,1.64000,480.00000
3,12.45000,3.03000,2.64000,27.00000,97.00000,1.90000,0.58000,0.63000,1.14000,7.50000,0.67000,1.73000,880.00000
3,14.34000,1.68000,2.70000,25.00000,98.00000,2.80000,1.31000,0.53000,2.70000,13.00000,0.57000,1.96000,660.00000
3,13.48000,1.67000,2.64000,22.50000,89.00000,2.60000,1.10000,0.52000,2.29000,11.75000,0.57000,1.78000,620.00000
3,12.36000,3.83000,2.38000,21.00000,88.00000,2.30000,0.92000,0.50000,1.04000,7.65000,0.56000,1.58000,520.00000
3,13.69000,3.26000,2.54000,20.00000,107.00000,1.83000,0.56000,0.50000,0.80000,5.88000,0.96000,1.82000,680.00000
3,12.85000,3.27000,2.58000,22.00000,106.00000,1.65000,0.60000,0.60000,0.96000,5.58000,0.87000,2.11000,570.00000
3,12.96000,3.45000,2.35000,18.50000,106.00000,1.39000,0.70000,0.40000,0.94000,5.28000,0.68000,1.75000,675.00000
3,13.78000,2.76000,2.30000,22.00000,90.00000,1.35000,0.68000,0.41000,1.03000,9.58000,0.70000,1.68000,615.00000
3,13.73000,4.36000,2.26000,22.50000,88.00000,1.28000,0.47000,0.52000,1.15000,6.62000,0.78000,1.75000,520.00000
3,13.45000,3.70000,2.60000,23.00000,111.00000,1.70000,0.92000,0.43000,1.46000,10.68000,0.85000,1.56000,695.00000
3,12.82000,3.37000,2.30000,19.50000,88.00000,1.48000,0.66000,0.40000,0.97000,10.26000,0.72000,1.75000,685.00000
3,13.58000,2.58000,2.69000,24.50000,105.00000,1.55000,0.84000,0.39000,1.54000,8.66000,0.74000,1.80000,750.00000
3,13.40000,4.60000,2.86000,25.00000,112.00000,1.98000,0.96000,0.27000,1.11000,8.50000,0.67000,1.92000,630.00000
3,12.20000,3.03000,2.32000,19.00000,96.00000,1.25000,0.49000,0.40000,0.73000,5.50000,0.66000,1.83000,510.00000
3,12.77000,2.39000,2.28000,19.50000,86.00000,1.39000,0.51000,0.48000,0.64000,9.90000,0.57000,1.63000,470.00000
3,14.16000,2.51000,2.48000,20.00000,91.00000,1.68000,0.70000,0.44000,1.24000,9.70000,0.62000,1.71000,660.00000
3,13.71000,5.65000,2.45000,20.50000,95.00000,1.68000,0.61000,0.52000,1.06000,7.70000,0.64000,1.74000,740.00000
3,13.40000,3.91000,2.48000,23.00000,102.00000,1.80000,0.75000,0.43000,1.41000,7.30000,0.70000,1.56000,750.00000
3,13.27000,4.28000,2.26000,20.00000,120.00000,1.59000,0.69000,0.43000,1.35000,10.20000,0.59000,1.56000,835.00000
3,13.17000,2.59000,2.37000,20.00000,120.00000,1.65000,0.68000,0.53000,1.46000,9.30000,0.60000,1.62000,840.00000
3,14.13000,4.10000,2.74000,24.50000,96.00000,2.05000,0.76000,0.56000,1.35000,9.20000,0.61000,1.60000,560.00000
4,13.06375,2.28572,2.34186,21.28026,89.10808,1.91988,1.28696,0.37525,1.50881,4.56272,1.06787,2.64133,552.05311
4,13.22268,2.68653,2.23676,20.82578,92.48063,2.24469,1.24470,0.37915,1.41834,5.70792,1.01162,2.43752,520.71254
4,13.10773,2.65940,2.31981,20.87511,103.02005,2.05331,1.13479,0.36052,1.59501,5.65630,1.01383,2.36793,485.31104
4,13.13058,2.75985,2.32833,20.00373,96.52927,2.13122,1.30856,0.41043,1.54156,5.40798,1.02371,2.55875,594.41802
4,12.72333,2.47724,2.26215,20.02490,94.80482,2.33652,1.05074,0.41330,1.28185,4.84861,1.02889,2.60896,600.40923
4,13.15816,2.46951,2.26267,21.21462,95.08981,1.92383,0.98715,0.35739,1.57882,5.11197,1.05759,2.43770,558.98647
4,13.12575,2.47998,2.32269,20.00658,94.50599,2.05698,0.97228,0.39905,1.44715,5.04028,1.04618,2.58535,596.97351
4,12.98585,2.44968,2.28766,19.19157,90.82103,1.91682,1.01950,0.39646,1.38775,4.82473,1.09071,2.44970,602.37954
4,12.82449,2.50761,2.23083,20.26322,98.59650,1.85655,1.35984,0.39166,1.43016,4.23552,1.02396,2.42043,564.54285
4,13.00910,2.98811,2.27723,19.71920,96.34950,2.14661,1.57969,0.40936,1.55971,5.84076,0.95536,2.40180,477.65925
4,12.92956,2.19620,2.33433,20.35606,90.74049,1.96257,1.33110,0.40945,1.78309,6.64111,1.04258,2.34269,387.31168
4,13.05660,2.34609,2.26574,20.04618,95.26152,2.27262,1.29390,0.37992,1.37002,4.10937,0.99358,2.50081,679.60701
4,13.03005,2.82352,2.26026,19.59088,92.45944,2.00582,1.76257,0.36029,1.62532,4.53519,1.07071,2.57495,535.36455
4,12.99700,2.38814,2.32199,20.17106,91.57398,1.92349,1.29760,0.43139,1.53289,4.96793,1.03558,2.73058,563.54652
4,12.92548,2.85637,2.32086,21.75333,96.36295,1.93145,0.93132,0.43352,1.74590,4.93433,0.99919,2.75685,464.13340
4,12.83200,2.73328,2.26710,20.52862,95.18452,2.16413,1.59117,0.38730,1.59881,3.90220,1.01738,2.36741,455.75666
4,12.83521,2.47339,2.35267,19.47845,95.84422,2.04172,1.17867,0.41432,1.58440,5.77130,1.01163,2.39230,530.32647
4,13.05173,2.60918,2.22206,20.60461,96.51590,2.48883,1.70275,0.35935,1.47195,4.22593,0.98790,2.56323,637.48053
4,12.86401,2.38831,2.15266,20.40340,92.12870,2.03498,1.04811,0.38183,1.27166,4.22394,1.13586,2.29235,464.90238
4,13.35980,3.33463,2.21637,20.24000,96.90112,2.37134,1.02197,0.37736,1.61699,5.27327,0.99957,2.48729,444.05858
4,12.95886,2.49140,2.30802,20.09130,97.34297,2.26469,1.29352,0.39504,1.51834,5.03343,0.98078,2.56338,539.81281
4,13.40931,2.98056,2.31806,19.92620,91.95875,2.29127,1.31903,0.39884,1.27345,5.54510,1.04475,2.32226,511.76441
4,13.05583,2.57618,2.27379,20.45043,94.88357,2.13657,1.60638,0.30860,1.47883,5.13078,1.03613,2.44705,415.44149
4,13.06825,3.02150,2.19271,21.21927,94.62336,2.10471,1.00627,0.37471,1.68819,5.35487,1.11427,2.70886,580.01290
4,13.34183,2.67895,2.34692,20.29697,95.96630,2.00996,1.49182,0.34972,1.61767,4.92819,1.08375,2.63678,683.55799
4,13.14607,2.14426,2.28849,19.60116,93.97834,2.33894,1.40813,0.36392,1.37301,5.05147,0.95385,2.39649,570.48872
4,13.22810,2.72409,2.14326,20.77460,95.98496,2.17549,1.64079,0.32351,1.43058,5.35942,0.93399,2.75930,574.71182
4,13.16845,2.41043,2.34600,21.38193,96.53170,2.14876,1.32084,0.35905,1.49100,4.94923,1.04089,2.67885,467.76910
4,12.98072,2.95612,2.24431,19.87915,96.42778,2.23962,1.25929,0.42399,1.62781,5.49786,1.05018,2.90322,531.72779
4,12.61777,2.98877,2.26298,20.61843,100.19156,1.87518,0.95902,0.33719,1.40292,5.27595,1.04855,2.55658,441.22029
